"GEO_ID","NAME","B25070_001E","B25070_001M","B25070_002E","B25070_002M","B25070_003E","B25070_003M","B25070_004E","B25070_004M","B25070_005E","B25070_005M","B25070_006E","B25070_006M","B25070_007E","B25070_007M","B25070_008E","B25070_008M","B25070_009E","B25070_009M","B25070_010E","B25070_010M","B25070_011E","B25070_011M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Less than 10.0 percent","Margin of Error!!Total:!!Less than 10.0 percent","Estimate!!Total:!!10.0 to 14.9 percent","Margin of Error!!Total:!!10.0 to 14.9 percent","Estimate!!Total:!!15.0 to 19.9 percent","Margin of Error!!Total:!!15.0 to 19.9 percent","Estimate!!Total:!!20.0 to 24.9 percent","Margin of Error!!Total:!!20.0 to 24.9 percent","Estimate!!Total:!!25.0 to 29.9 percent","Margin of Error!!Total:!!25.0 to 29.9 percent","Estimate!!Total:!!30.0 to 34.9 percent","Margin of Error!!Total:!!30.0 to 34.9 percent","Estimate!!Total:!!35.0 to 39.9 percent","Margin of Error!!Total:!!35.0 to 39.9 percent","Estimate!!Total:!!40.0 to 49.9 percent","Margin of Error!!Total:!!40.0 to 49.9 percent","Estimate!!Total:!!50.0 percent or more","Margin of Error!!Total:!!50.0 percent or more","Estimate!!Total:!!Not computed","Margin of Error!!Total:!!Not computed",
"1400000US13067031319","Census Tract 313.19; Cobb County; Georgia","946","262","0","14","36","56","81","72","74","83","28","49","151","140","90","114","135","108","310","229","41","67",
"1400000US13067031320","Census Tract 313.20; Cobb County; Georgia","1442","252","105","97","99","100","122","132","110","97","355","231","127","103","99","111","51","73","361","119","13","23",
"1400000US13067031321","Census Tract 313.21; Cobb County; Georgia","518","115","28","43","44","53","60","54","109","84","71","50","39","35","0","14","40","58","127","98","0","14",
"1400000US13067031322","Census Tract 313.22; Cobb County; Georgia","436","161","0","14","55","58","91","80","121","89","18","32","40","50","39","59","41","72","0","14","31","49",
"1400000US13067031323","Census Tract 313.23; Cobb County; Georgia","248","81","17","18","27","42","17","23","0","14","52","50","25","32","0","14","0","14","50","47","60","59",
"1400000US13067031324","Census Tract 313.24; Cobb County; Georgia","125","100","0","14","45","61","11","18","12","20","0","14","10","15","11","31","0","14","0","14","36","54",
"1400000US13067031325","Census Tract 313.25; Cobb County; Georgia","43","37","0","14","0","14","0","14","0","14","0","14","5","8","0","14","0","14","38","36","0","14",
"1400000US13067031409","Census Tract 314.09; Cobb County; Georgia","717","207","19","32","121","97","94","127","120","99","0","20","80","82","8","23","151","95","124","111","0","20",
"1400000US13067031410","Census Tract 314.10; Cobb County; Georgia","337","168","21","33","16","28","156","121","0","20","42","59","0","20","13","20","0","20","0","20","89","100",
"1400000US13067031411","Census Tract 314.11; Cobb County; Georgia","506","186","0","14","37","46","126","110","32","38","116","107","37","44","11","17","0","14","147","111","0","14",
"1400000US13067031412","Census Tract 314.12; Cobb County; Georgia","1170","179","95","94","44","57","34","56","97","89","203","105","27","36","74","56","266","153","314","136","16","24",
"1400000US13067031413","Census Tract 314.13; Cobb County; Georgia","945","347","0","14","124","137","59","75","0","14","24","30","421","312","66","76","95","85","156","129","0","14",
"1400000US13067031414","Census Tract 314.14; Cobb County; Georgia","205","89","9","15","0","14","0","14","15","22","0","14","35","41","1","16","38","57","88","74","19","24",
"1400000US13067031415","Census Tract 314.15; Cobb County; Georgia","202","120","16","26","0","14","32","56","17","43","0","14","50","63","0","14","0","14","79","58","8","19",
"1400000US13067031416","Census Tract 314.16; Cobb County; Georgia","197","116","0","14","6","40","7","17","49","60","51","67","0","14","5","14","0","14","34","43","45","53",
"1400000US13067031417","Census Tract 314.17; Cobb County; Georgia","504","241","24","32","15","25","26","29","73","71","35","40","0","14","21","34","185","240","105","83","20","24",
"1400000US13067031506","Census Tract 315.06; Cobb County; Georgia","457","166","0","20","0","20","0","20","10","16","27","25","84","85","15","25","0","20","214","118","107","115",
"1400000US13067031507","Census Tract 315.07; Cobb County; Georgia","358","106","0","14","47","67","112","82","0","14","53","57","0","14","19","30","79","84","48","48","0","14",
"1400000US13067031510","Census Tract 315.10; Cobb County; Georgia","235","131","0","14","48","72","25","22","0","14","0","14","0","14","0","14","0","14","100","144","62","69",
"1400000US13067031511","Census Tract 315.11; Cobb County; Georgia","589","399","4","10","46","56","144","218","229","273","14","23","23","31","0","20","18","27","94","79","17","27",
"1400000US13067031512","Census Tract 315.12; Cobb County; Georgia","288","141","0","20","0","20","124","90","16","25","21","33","0","20","0","20","0","20","88","106","39","72",
"1400000US13067031513","Census Tract 315.13; Cobb County; Georgia","185","127","0","20","18","24","33","53","17","31","53","67","0","20","0","20","64","75","0","20","0","20",
"1400000US13067031514","Census Tract 315.14; Cobb County; Georgia","148","99","11","19","20","32","0","14","0","14","18","22","7","11","64","83","0","14","28","33","0","14",
"1400000US13067031515","Census Tract 315.15; Cobb County; Georgia","140","109","0","14","0","14","0","14","15","23","0","14","0","14","0","14","62","91","22","33","41","41",
"1400000US13067031516","Census Tract 315.16; Cobb County; Georgia","75","55","0","14","0","14","0","14","6","9","14","22","9","16","0","14","46","52","0","14","0","14",
"1400000US13067031517","Census Tract 315.17; Cobb County; Georgia","289","127","0","14","36","48","0","14","109","97","12","18","15","23","0","14","0","14","117","95","0","14",
"1400000US13067031518","Census Tract 315.18; Cobb County; Georgia","124","91","0","14","2","5","35","39","4","12","3","6","0","14","8","14","1","2","71","85","0","14",
"1400000US13089020100","Census Tract 201; DeKalb County; Georgia","222","70","0","14","31","27","20","18","10","11","54","39","44","45","0","14","15","16","48","45","0","14",
"1400000US13089020200","Census Tract 202; DeKalb County; Georgia","367","139","0","14","0","14","53","49","80","83","50","43","23","25","11","17","46","52","81","70","23","25",
"1400000US13089020300","Census Tract 203; DeKalb County; Georgia","233","72","0","14","25","23","30","37","59","43","16","19","14","24","12","20","7","9","70","54","0","14",
"1400000US13089020400","Census Tract 204; DeKalb County; Georgia","252","87","9","13","6","10","50","36","49","37","26","25","0","14","0","14","11","18","101","68","0","14",
"1400000US13089020500","Census Tract 205; DeKalb County; Georgia","639","167","28","44","78","87","67","53","78","52","48","47","170","139","0","14","60","59","102","85","8","13",
"1400000US13089020600","Census Tract 206; DeKalb County; Georgia","753","149","0","14","8","14","65","55","89","60","25","28","103","66","84","94","134","86","192","90","53","63",
"1400000US13089020700","Census Tract 207; DeKalb County; Georgia","804","244","60","73","31","31","68","57","69","45","151","89","0","14","35","60","22","19","294","233","74","65",
"1400000US13089020801","Census Tract 208.01; DeKalb County; Georgia","66","46","2","4","5","11","6","9","6","10","0","14","26","33","0","14","2","7","19","29","0","14",
"1400000US13089020802","Census Tract 208.02; DeKalb County; Georgia","483","125","8","13","72","67","10","16","55","47","108","72","25","25","33","33","29","28","100","80","43","47",
"1400000US13089020901","Census Tract 209.01; DeKalb County; Georgia","370","124","69","78","17","27","0","14","21","20","88","55","24","32","7","12","33","46","35","30","76","86",
"1400000US13089020902","Census Tract 209.02; DeKalb County; Georgia","448","248","0","14","0","14","20","32","34","36","12","19","0","14","0","14","31","41","263","230","88","74",
"1400000US13089021101","Census Tract 211.01; DeKalb County; Georgia","121","56","0","14","43","39","0","14","0","14","12","20","13","20","9","15","27","32","6","9","11","17",
"1400000US13089021103","Census Tract 211.03; DeKalb County; Georgia","1104","210","28","37","70","70","218","131","148","89","15","26","129","128","56","64","22","33","391","157","27","43",
"1400000US13089021104","Census Tract 211.04; DeKalb County; Georgia","524","148","0","14","112","51","91","100","106","111","66","49","70","81","0","14","0","14","9","16","70","64",
"1400000US13089021204","Census Tract 212.04; DeKalb County; Georgia","739","158","0","14","30","40","53","64","33","53","64","46","57","62","87","74","77","53","315","153","23","34",
"1400000US13089021208","Census Tract 212.08; DeKalb County; Georgia","1034","221","21","36","42","37","55","63","132","88","308","170","83","63","81","78","100","79","154","152","58","76",
"1400000US13089021210","Census Tract 212.10; DeKalb County; Georgia","84","75","0","20","0","20","36","60","0","20","41","56","0","20","0","20","0","20","7","13","0","20",
"1400000US13089021211","Census Tract 212.11; DeKalb County; Georgia","53","37","0","14","12","19","0","14","15","17","0","14","0","14","0","14","0","14","0","14","26","39",
"1400000US13089021213","Census Tract 212.13; DeKalb County; Georgia","10","17","0","14","0","14","10","17","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1400000US13089021217","Census Tract 212.17; DeKalb County; Georgia","347","95","0","14","41","35","21","19","61","49","13","19","27","40","31","47","51","48","81","69","21","23",
"1400000US13089021219","Census Tract 212.19; DeKalb County; Georgia","293","116","89","88","61","70","24","28","17","28","18","26","22","31","16","28","0","14","46","43","0","14",
"1400000US13089021220","Census Tract 212.20; DeKalb County; Georgia","493","106","0","14","47","59","21","34","192","145","111","100","42","42","6","10","19","33","46","68","9","14",
"1400000US13089021221","Census Tract 212.21; DeKalb County; Georgia","568","232","0","14","42","40","112","172","46","44","101","91","42","57","58","75","112","95","55","55","0","14",
"1400000US13089021222","Census Tract 212.22; DeKalb County; Georgia","1772","470","18","31","204","156","179","146","239","117","413","390","87","123","54","67","65","66","350","201","163","178",
"1400000US13089021223","Census Tract 212.23; DeKalb County; Georgia","347","98","41","42","6","10","48","44","65","49","82","80","0","14","0","14","17","21","88","76","0","14",
"1400000US13089021224","Census Tract 212.24; DeKalb County; Georgia","1655","584","7","19","105","81","128","89","192","98","160","111","97","64","32","39","306","305","628","533","0","14",
"1400000US13089021225","Census Tract 212.25; DeKalb County; Georgia","1094","272","10","16","103","117","322","267","78","55","95","67","0","14","145","150","87","128","254","122","0","14",
"1400000US13089021226","Census Tract 212.26; DeKalb County; Georgia","1814","322","17","32","56","70","105","101","487","285","163","122","139","147","106","107","169","133","556","256","16","27",
"1400000US13089021227","Census Tract 212.27; DeKalb County; Georgia","1280","339","79","97","188","181","34","49","141","114","0","20","78","63","221","249","301","264","179","181","59","82",
"1400000US13089021228","Census Tract 212.28; DeKalb County; Georgia","16","27","0","14","0","14","0","14","16","27","0","14","0","14","0","14","0","14","0","14","0","14",
"1400000US13089021229","Census Tract 212.29; DeKalb County; Georgia","57","45","0","14","18","30","0","14","24","28","0","14","0","14","0","14","0","14","8","14","7","11",
"1400000US13089021230","Census Tract 212.30; DeKalb County; Georgia","1330","243","38","45","88","76","398","152","237","145","112","111","119","141","16","28","147","93","150","107","25","34",
"1400000US13089021301","Census Tract 213.01; DeKalb County; Georgia","1422","196","11","18","63","72","134","69","237","168","111","74","88","61","125","104","61","57","493","131","99","88",
"1400000US13089021305","Census Tract 213.05; DeKalb County; Georgia","1146","238","19","28","24","31","21","23","157","135","73","55","183","167","29","39","143","101","402","160","95","83",
"1400000US13089021306","Census Tract 213.06; DeKalb County; Georgia","1425","256","0","20","0","20","120","110","91","85","49","49","71","61","136","111","275","139","683","246","0","20",
"1400000US13089021307","Census Tract 213.07; DeKalb County; Georgia","445","155","13","20","0","14","24","28","101","102","7","12","83","91","6","12","47","44","136","63","28","42",
"1400000US13089021308","Census Tract 213.08; DeKalb County; Georgia","612","186","8","13","47","49","44","62","6","10","103","80","13","19","35","38","57","63","176","81","123","141",
"1400000US13089021309","Census Tract 213.09; DeKalb County; Georgia","386","128","0","14","19","25","44","41","28","33","8","14","0","14","0","14","39","41","221","139","27","29",
"1400000US13089021310","Census Tract 213.10; DeKalb County; Georgia","728","215","10","15","39","39","154","122","93","57","21","26","13","23","67","53","61","57","250","157","20","23",
"1400000US13089021405","Census Tract 214.05; DeKalb County; Georgia","680","162","0","20","20","30","128","69","146","118","144","123","11","17","59","49","30","36","26","41","116","107",
"1400000US13089021409","Census Tract 214.09; DeKalb County; Georgia","1120","366","0","14","140","96","305","352","128","100","57","53","65","48","37","46","62","54","260","127","66","56",
"1400000US13089021410","Census Tract 214.10; DeKalb County; Georgia","1093","186","26","42","148","123","160","94","194","107","40","41","158","88","49","46","176","114","78","61","64","68",
"1400000US13089021411","Census Tract 214.11; DeKalb County; Georgia","1108","178","33","32","63","58","147","77","178","76","136","103","138","101","35","29","145","108","213","117","20","21",
"1400000US13089021412","Census Tract 214.12; DeKalb County; Georgia","192","86","0","14","38","43","24","28","25","22","8","12","8","13","31","43","0","14","58","57","0","14",
"1400000US13089021415","Census Tract 214.15; DeKalb County; Georgia","1014","265","183","217","43","36","89","54","212","92","21","26","129","74","90","91","25","28","192","108","30","32",
"1400000US13089021416","Census Tract 214.16; DeKalb County; Georgia","280","119","0","14","43","59","6","15","78","78","19","23","51","64","0","14","0","14","63","69","20","31",
"1400000US13089021417","Census Tract 214.17; DeKalb County; Georgia","1401","303","0","14","79","87","158","170","183","107","236","151","233","189","38","63","164","151","211","134","99","106",
"1400000US13089021418","Census Tract 214.18; DeKalb County; Georgia","948","191","0","14","90","86","0","14","158","110","97","64","109","95","8","17","66","15","414","170","6","10",
"1400000US13089021419","Census Tract 214.19; DeKalb County; Georgia","804","173","43","30","47","54","125","103","79","72","52","38","17","27","129","99","127","153","185","133","0","14",
"1400000US13089021420","Census Tract 214.20; DeKalb County; Georgia","510","102","0","14","13","23","39","36","120","89","17","26","74","64","31","38","23","36","176","85","17","24",
"1400000US13089021421","Census Tract 214.21; DeKalb County; Georgia","421","108","21","26","0","14","89","69","17","26","95","83","6","9","42","47","66","64","52","39","33","50",
"1400000US13089021502","Census Tract 215.02; DeKalb County; Georgia","1316","249","0","14","64","69","129","101","169","101","147","94","148","117","87","74","159","128","329","137","84","72",
"1400000US13089021503","Census Tract 215.03; DeKalb County; Georgia","906","185","12","19","69","61","127","98","76","85","12","21","126","114","54","71","70","44","346","122","14","21",
"1400000US13089021505","Census Tract 215.05; DeKalb County; Georgia","998","386","9","16","211","261","201","261","59","36","100","77","0","14","45","44","56","41","264","93","53","69",
"1400000US13089021506","Census Tract 215.06; DeKalb County; Georgia","830","140","28","33","70","45","74","66","69","45","82","85","116","92","12","19","55","42","291","140","33","33",
"1400000US13089021602","Census Tract 216.02; DeKalb County; Georgia","464","175","0","14","71","98","62","49","29","28","36","36","56","53","8","12","99","112","85","47","18","28",
"1400000US13089021604","Census Tract 216.04; DeKalb County; Georgia","15","21","0","14","0","14","0","14","0","14","12","20","0","14","0","14","0","14","0","14","3","6",
"1400000US13089021606","Census Tract 216.06; DeKalb County; Georgia","877","200","13","20","21","30","123","90","94","78","43","43","55","71","94","73","55","63","379","225","0","14",
"1400000US13089021607","Census Tract 216.07; DeKalb County; Georgia","524","180","33","34","40","44","34","35","11","16","139","92","31","31","78","92","20","33","92","80","46","77",
"1400000US13089021608","Census Tract 216.08; DeKalb County; Georgia","1308","258","0","14","67","103","190","132","53","64","204","133","157","183","199","162","148","98","279","172","11","23",
"1400000US13089021609","Census Tract 216.09; DeKalb County; Georgia","209","93","0","14","0","14","0","14","0","14","120","73","26","30","0","14","31","33","32","56","0","14",
"1400000US13089021703","Census Tract 217.03; DeKalb County; Georgia","92","41","15","18","0","14","5","9","11","17","32","30","23","25","0","14","0","14","0","14","6","9",
"1400000US13089021707","Census Tract 217.07; DeKalb County; Georgia","43","31","0","14","0","14","14","17","0","14","0","14","0","14","12","18","0","14","9","14","8","13",
"1400000US13089021708","Census Tract 217.08; DeKalb County; Georgia","612","115","0","14","0","14","69","77","0","14","8","19","20","36","84","74","60","90","331","155","40","49",
"1400000US13089021709","Census Tract 217.09; DeKalb County; Georgia","830","288","0","14","0","14","64","77","94","74","52","44","110","152","162","189","132","96","216","124","0","14",
"1400000US13089021710","Census Tract 217.10; DeKalb County; Georgia","113","74","0","14","0","14","0","14","12","19","32","53","9","18","0","14","0","14","60","72","0","14",
"1400000US13089021711","Census Tract 217.11; DeKalb County; Georgia","221","97","36","55","0","14","0","14","0","14","16","25","41","63","45","59","0","14","83","68","0","14",
"1400000US13089021712","Census Tract 217.12; DeKalb County; Georgia","968","221","0","14","49","63","56","53","59","65","238","141","95","113","42","66","104","106","175","138","150","159",
"1400000US13089021808","Census Tract 218.08; DeKalb County; Georgia","395","98","0","20","0","20","70","51","47","70","54","54","9","14","11","19","45","38","159","83","0","20",
"1400000US13089021812","Census Tract 218.12; DeKalb County; Georgia","326","153","0","14","0","14","32","41","16","21","26","46","26","29","18","26","45","58","152","125","11","23",
"1400000US13089021813","Census Tract 218.13; DeKalb County; Georgia","1017","149","20","32","21","33","23","28","238","117","79","63","155","113","95","84","79","69","272","144","35","45",
"1400000US13089021815","Census Tract 218.15; DeKalb County; Georgia","1785","421","0","14","49","78","87","68","289","239","86","69","264","244","82","70","375","156","525","311","28","47",
"1400000US13089021816","Census Tract 218.16; DeKalb County; Georgia","230","105","0","14","0","14","0","14","22","39","17","27","12","18","0","14","30","47","149","104","0","14",
"1400000US13089021817","Census Tract 218.17; DeKalb County; Georgia","205","70","11","22","0","14","55","70","5","8","0","14","62","56","38","36","34","51","0","14","0","14",
"1400000US13089021818","Census Tract 218.18; DeKalb County; Georgia","532","185","9","15","35","36","86","98","180","147","10","18","27","34","0","14","9","15","176","118","0","14",
"1400000US13089021819","Census Tract 218.19; DeKalb County; Georgia","133","78","9","15","17","25","20","22","0","14","0","14","4","8","21","27","0","14","44","54","18","26",
"1400000US13089021820","Census Tract 218.20; DeKalb County; Georgia","779","186","54","67","0","14","49","42","27","35","122","101","87","88","27","45","134","101","279","118","0","14",
"1400000US13089021821","Census Tract 218.21; DeKalb County; Georgia","204","228","0","14","0","14","163","223","0","14","0","14","0","14","0","14","0","14","41","48","0","14",
"1400000US13089021822","Census Tract 218.22; DeKalb County; Georgia","309","158","0","14","0","14","0","14","0","14","0","14","36","45","134","142","52","58","87","56","0","14",
"1400000US13089021823","Census Tract 218.23; DeKalb County; Georgia","481","197","0","14","6","11","133","116","50","62","67","67","109","133","35","40","0","14","33","36","48","47",
"1400000US13089021824","Census Tract 218.24; DeKalb County; Georgia","401","125","0","14","3","8","36","37","98","72","89","56","0","14","0","14","47","52","128","74","0","14",
"1400000US13089021906","Census Tract 219.06; DeKalb County; Georgia","735","177","86","127","45","49","18","28","40","47","17","20","100","104","42","52","65","63","286","149","36","47",
"1400000US13089021908","Census Tract 219.08; DeKalb County; Georgia","1261","316","0","20","14","22","92","79","127","96","229","193","124","102","252","214","114","103","246","189","63","83",
"1400000US13089021910","Census Tract 219.10; DeKalb County; Georgia","757","243","0","20","0","20","71","109","61","75","22","37","156","127","111","131","112","103","171","163","53","53",
"1400000US13089021911","Census Tract 219.11; DeKalb County; Georgia","1156","359","0","14","62","82","134","105","60","60","124","82","100","83","119","200","258","247","258","214","41","52",
"1400000US13089021912","Census Tract 219.12; DeKalb County; Georgia","25","32","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","19","31","6","10",
"1400000US13089021913","Census Tract 219.13; DeKalb County; Georgia","1799","279","0","14","71","73","59","102","71","83","207","158","193","148","200","137","151","132","806","294","41","67",
"1400000US13089021914","Census Tract 219.14; DeKalb County; Georgia","621","351","9","17","0","14","49","50","32","45","60","52","18","28","48","54","16","25","369","353","20","23",
"1400000US13089021915","Census Tract 219.15; DeKalb County; Georgia","260","108","0","14","15","24","11","20","27","41","0","14","23","35","42","63","57","66","67","55","18","22",
"1400000US13089021916","Census Tract 219.16; DeKalb County; Georgia","684","193","38","58","33","44","55","77","114","91","222","149","0","14","99","81","63","59","54","46","6","8",
"1400000US13089021917","Census Tract 219.17; DeKalb County; Georgia","809","199","0","14","15","23","57","62","54","83","22","22","104","126","123","88","163","134","204","145","67","75",
"1400000US13089022001","Census Tract 220.01; DeKalb County; Georgia","680","211","0","20","32","38","177","133","37","47","14","22","16","26","119","91","49","44","125","91","111","142",
"1400000US13089022005","Census Tract 220.05; DeKalb County; Georgia","983","150","42","43","113","69","60","51","114","89","118","68","136","87","59","71","142","107","176","97","23","38",
"1400000US13089022007","Census Tract 220.07; DeKalb County; Georgia","1028","164","9","15","10","15","87","51","87","69","113","80","190","95","105","64","101","70","295","134","31","27",
"1400000US13089022010","Census Tract 220.10; DeKalb County; Georgia","207","59","0","14","11","13","48","35","26","23","4","6","32","30","28","29","22","21","36","28","0","14",
"1400000US13089022011","Census Tract 220.11; DeKalb County; Georgia","949","319","38","59","180","271","21","28","94","84","10","16","89","70","27","40","61","55","387","177","42","50",
"1400000US13089022012","Census Tract 220.12; DeKalb County; Georgia","767","119","63","63","60","61","77","75","64","60","1","35","63","74","180","113","53","52","206","114","0","14",
"1400000US13089022013","Census Tract 220.13; DeKalb County; Georgia","880","153","0","14","19","31","22","26","223","123","217","117","32","46","0","14","41","41","312","126","14","21",
"1400000US13089022014","Census Tract 220.14; DeKalb County; Georgia","650","195","0","14","36","39","84","101","0","14","38","45","101","155","32","49","135","124","224","121","0","14",
"1400000US13089022015","Census Tract 220.15; DeKalb County; Georgia","235","181","0","14","0","14","32","50","24","21","0","14","0","14","0","14","8","12","147","174","24","28",
"1400000US13089022016","Census Tract 220.16; DeKalb County; Georgia","279","162","0","14","26","32","37","55","3","5","81","76","26","41","0","14","0","14","106","131","0","14",
"1400000US13089022100","Census Tract 221; DeKalb County; Georgia","641","149","0","14","19","22","109","112","87","73","107","85","23","34","22","24","54","59","208","113","12","17",
"1400000US13089022203","Census Tract 222.03; DeKalb County; Georgia","690","165","16","19","28","33","118","117","223","95","26","30","81","58","16","25","42","34","130","70","10","17",
"1400000US13089022205","Census Tract 222.05; DeKalb County; Georgia","616","222","36","56","0","14","113","91","116","111","54","48","78","97","68","108","51","74","56","60","44","42",
"1400000US13089022206","Census Tract 222.06; DeKalb County; Georgia","1081","217","37","60","141","140","157","114","98","69","52","79","107","105","17","28","47","53","408","176","17","30",
"1400000US13089022302","Census Tract 223.02; DeKalb County; Georgia","691","178","15","25","91","88","46","42","17","26","102","63","65","54","16","27","95","97","168","131","76","77",
"1400000US13089022303","Census Tract 223.03; DeKalb County; Georgia","735","161","33","40","48","55","67","54","114","90","91","61","107","68","100","71","100","60","75","56","0","14",
"1400000US13089022304","Census Tract 223.04; DeKalb County; Georgia","646","193","72","75","76","58","48","42","46","36","32","43","27","34","35","36","7","11","234","172","69","50",
"1400000US13089022401","Census Tract 224.01; DeKalb County; Georgia","886","247","15","25","50","43","104","84","208","145","87","90","88","94","10","16","39","46","233","156","52","52",
"1400000US13089022403","Census Tract 224.03; DeKalb County; Georgia","128","63","11","12","6","12","19","23","9","15","29","32","8","12","4","12","26","31","16","18","0","14",
"1400000US13089022404","Census Tract 224.04; DeKalb County; Georgia","698","147","0","14","15","23","43","69","27","32","40","39","16","26","42","36","75","56","279","113","161","116",
"1400000US13089022405","Census Tract 224.05; DeKalb County; Georgia","323","72","30","46","0","14","23","18","27","21","37","30","34","34","38","41","31","37","75","32","28","26",
"1400000US13089022501","Census Tract 225.01; DeKalb County; Georgia","1138","223","77","70","166","151","301","163","143","77","127","81","94","60","21","25","63","51","146","65","0","14",
"1400000US13089022502","Census Tract 225.02; DeKalb County; Georgia","92","71","46","62","0","14","12","14","14","22","20","26","0","14","0","14","0","14","0","14","0","14",
"1400000US13089022601","Census Tract 226.01; DeKalb County; Georgia","946","172","50","55","10","17","92","77","88","73","185","116","85","72","135","95","37","31","255","146","9","15",
"1400000US13089022602","Census Tract 226.02; DeKalb County; Georgia","239","119","0","14","21","28","19","25","6","9","0","14","0","14","0","14","13","18","167","123","13","15",
"1400000US13089022700","Census Tract 227; DeKalb County; Georgia","216","82","10","16","13","14","50","38","0","20","17","27","22","33","28","45","18","28","48","57","10","16",
"1400000US13089022800","Census Tract 228; DeKalb County; Georgia","282","117","0","14","82","48","39","59","0","14","40","43","0","14","27","34","55","63","21","31","18","22",
"1400000US13089022900","Census Tract 229; DeKalb County; Georgia","630","161","0","14","33","36","48","50","168","115","81","82","40","51","82","76","39","36","139","108","0","14",
"1400000US13089023000","Census Tract 230; DeKalb County; Georgia","279","115","0","14","15","18","4","6","45","35","21","24","29","28","111","89","33","41","21","20","0","14",
"1400000US13089023101","Census Tract 231.01; DeKalb County; Georgia","614","137","22","23","30","30","55","55","17","20","71","66","7","11","49","43","93","75","249","117","21","23",
"1400000US13089023102","Census Tract 231.02; DeKalb County; Georgia","593","133","15","23","36","53","102","83","24","28","72","53","72","59","20","33","132","81","97","62","23","27",
"1400000US13089023107","Census Tract 231.07; DeKalb County; Georgia","414","127","13","21","58","49","23","21","56","56","0","14","27","34","55","62","5","9","177","121","0","14",
"1400000US13089023108","Census Tract 231.08; DeKalb County; Georgia","825","207","0","14","89","102","42","55","14","21","33","35","61","59","54","77","102","83","360","160","70","77",
"1400000US13089023111","Census Tract 231.11; DeKalb County; Georgia","181","131","0","14","4","6","0","14","8","12","7","11","8","12","10","15","17","27","127","128","0","14",
"1400000US13089023112","Census Tract 231.12; DeKalb County; Georgia","1202","242","47","54","69","63","187","120","97","65","79","66","103","84","47","42","175","153","341","167","57","50",
"1400000US13089023113","Census Tract 231.13; DeKalb County; Georgia","879","313","0","14","48","44","119","94","61","45","34","33","134","64","112","88","20","20","290","306","61","73",
"1400000US13089023114","Census Tract 231.14; DeKalb County; Georgia","370","133","0","14","52","37","10","13","17","20","12","12","15","24","23","37","15","16","188","129","38","37",
"1400000US13089023115","Census Tract 231.15; DeKalb County; Georgia","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1400000US13089023209","Census Tract 232.09; DeKalb County; Georgia","381","179","0","20","103","127","41","48","18","28","19","30","54","72","15","25","30","36","101","62","0","20",
"1400000US13089023211","Census Tract 232.11; DeKalb County; Georgia","481","154","0","14","54","81","29","49","81","62","23","25","54","46","11","19","58","75","171","112","0","14",
"1400000US13089023212","Census Tract 232.12; DeKalb County; Georgia","447","307","0","14","161","253","39","58","39","49","17","26","12","20","9","14","10","29","99","105","61","66",
"1400000US13089023213","Census Tract 232.13; DeKalb County; Georgia","1038","307","12","35","81","95","0","20","145","125","31","38","51","69","87","138","121","89","434","267","76","83",
"1400000US13089023214","Census Tract 232.14; DeKalb County; Georgia","1114","260","25","40","0","20","63","93","149","111","259","185","101","100","30","48","77","80","310","157","100","110",
"1400000US13089023215","Census Tract 232.15; DeKalb County; Georgia","308","140","0","14","0","14","0","14","69","72","8","13","8","14","16","29","58","78","149","106","0","14",
"1400000US13089023216","Census Tract 232.16; DeKalb County; Georgia","665","233","55","81","0","14","41","45","140","111","119","139","18","29","125","94","34","40","133","85","0","14",
"1400000US13089023217","Census Tract 232.17; DeKalb County; Georgia","324","130","0","14","0","14","1","8","28","45","0","14","115","108","33","52","56","73","91","64","0","14",
"1400000US13089023218","Census Tract 232.18; DeKalb County; Georgia","1073","174","0","14","15","25","0","14","178","155","35","42","131","124","34","57","264","199","416","197","0","14",
"1400000US13089023219","Census Tract 232.19; DeKalb County; Georgia","265","102","0","14","6","10","0","14","81","78","0","14","0","14","10","17","53","57","115","90","0","14",
"1400000US13089023220","Census Tract 232.20; DeKalb County; Georgia","305","130","0","14","0","14","36","47","134","106","41","47","0","14","0","14","15","25","79","74","0","14",
"1400000US13089023221","Census Tract 232.21; DeKalb County; Georgia","166","121","0","14","27","49","0","14","0","14","74","103","0","14","24","39","0","14","41","45","0","14",
"1400000US13089023222","Census Tract 232.22; DeKalb County; Georgia","812","314","0","14","83","128","0","14","15","24","106","109","319","255","0","14","59","69","191","144","39","50",
"1400000US13089023311","Census Tract 233.11; DeKalb County; Georgia","380","262","0","20","76","81","42","67","30","37","0","20","0","20","0","20","0","20","67","63","165","229",
"1400000US13089023313","Census Tract 233.13; DeKalb County; Georgia","427","189","0","20","7","12","89","79","26","41","0","20","11","21","92","98","26","42","112","94","64","87",
"1400000US13089023315","Census Tract 233.15; DeKalb County; Georgia","321","231","0","20","53","79","21","34","0","20","0","20","59","100","0","20","85","144","97","128","6","9",
"1400000US13089023317","Census Tract 233.17; DeKalb County; Georgia","647","151","12","16","0","14","23","35","110","63","104","93","29","26","97","91","62","52","148","78","62","55",
