"GEO_ID","NAME","B25082_001E","B25082_001M","B25082_002E","B25082_002M","B25082_003E","B25082_003M",
"Geography","Geographic Area Name","Estimate!!Aggregate value (dollars):","Margin of Error!!Aggregate value (dollars):","Estimate!!Aggregate value (dollars):!!Housing units with a mortgage (dollars)","Margin of Error!!Aggregate value (dollars):!!Housing units with a mortgage (dollars)","Estimate!!Aggregate value (dollars):!!Housing units without a mortgage (dollars)","Margin of Error!!Aggregate value (dollars):!!Housing units without a mortgage (dollars)",
"1400000US13057091009","Census Tract 910.09; Cherokee County; Georgia","619338900","77473053","537342200","77662328","81996700","35487213",
"1400000US13057091010","Census Tract 910.10; Cherokee County; Georgia","507885500","80761628","349433600","84342209","158451900","47667876",
"1400000US13057091011","Census Tract 910.11; Cherokee County; Georgia","397903400","63738456","341558600","60191390","56344700","39929861",
"1400000US13057091012","Census Tract 910.12; Cherokee County; Georgia","296681200","48657502","191613500","39978282","105067700","33248709",
"1400000US13057091013","Census Tract 910.13; Cherokee County; Georgia","326867000","84083176","287577000","86565808","39290000","25571587",
"1400000US13057091014","Census Tract 910.14; Cherokee County; Georgia","283119600","64398472","246740000","56494700","36379600","26369854",
"1400000US13057091101","Census Tract 911.01; Cherokee County; Georgia","903295800","229817112","537012200","206330983","366283600","186807549",
"1400000US13057091104","Census Tract 911.04; Cherokee County; Georgia","617314500","73917873","497334200","87948285","119980200","48915947",
"1400000US13057091105","Census Tract 911.05; Cherokee County; Georgia","301955900","73659953","249771100","77001899","52184700","27297409",
"1400000US13057091106","Census Tract 911.06; Cherokee County; Georgia","498253500","141225768","319961100","92750937","178292400","134943061",
"1400000US13057091107","Census Tract 911.07; Cherokee County; Georgia","354660000","74262784","279879400","80121026","74780600","35579734",
"1400000US13057091108","Census Tract 911.08; Cherokee County; Georgia","173547800","34496920","157260400","34718094","16287400","11828108",
"1400000US13063040202","Census Tract 402.02; Clayton County; Georgia","50256900","15762238","35988900","15008159","14268000","9385804",
"1400000US13063040203","Census Tract 402.03; Clayton County; Georgia","147709900","44739579","122399400","43313785","25310500","17025251",
"1400000US13063040204","Census Tract 402.04; Clayton County; Georgia","159833100","46841105","136088100","42187216","23745000","17862948",
"1400000US13063040302","Census Tract 403.02; Clayton County; Georgia","75558900","29557201","46351900","23636296","29207000","16351184",
"1400000US13063040306","Census Tract 403.06; Clayton County; Georgia","null","null","null","null","null","null",
"1400000US13063040307","Census Tract 403.07; Clayton County; Georgia","166294400","38297753","106454000","37304723","59840400","23200805",
"1400000US13063040308","Census Tract 403.08; Clayton County; Georgia","162155600","77764023","111506100","72117910","50649500","27658006",
"1400000US13063040309","Census Tract 403.09; Clayton County; Georgia","126116900","90541474","107634700","92525498","18482200","13054506",
"1400000US13063040310","Census Tract 403.10; Clayton County; Georgia","71145800","25903998","40541000","24012703","30604800","14457545",
"1400000US13063040407","Census Tract 404.07; Clayton County; Georgia","199288900","40008721","131191800","38251626","68097100","26972789",
"1400000US13063040409","Census Tract 404.09; Clayton County; Georgia","238029900","60259249","175368300","57853910","62661600","28323383",
"1400000US13063040410","Census Tract 404.10; Clayton County; Georgia","491760700","257638525","245125300","70315401","246635400","261323895",
"1400000US13063040414","Census Tract 404.14; Clayton County; Georgia","20448000","7595561","13396200","7043091","7051800","5329632",
"1400000US13063040416","Census Tract 404.16; Clayton County; Georgia","78991400","25309930","14236000","10471268","64755400","27042533",
"1400000US13063040417","Census Tract 404.17; Clayton County; Georgia","56513900","24167362","10651700","12067055","45862100","22989938",
"1400000US13063040418","Census Tract 404.18; Clayton County; Georgia","63836600","23902349","51117500","22240532","12719200","9669216",
"1400000US13063040419","Census Tract 404.19; Clayton County; Georgia","149183900","63497299","64384400","46189994","84799500","43933093",
"1400000US13063040420","Census Tract 404.20; Clayton County; Georgia","451186500","109670593","431688800","108315270","19497700","18536678",
"1400000US13063040421","Census Tract 404.21; Clayton County; Georgia","439247300","122637043","391587400","122082304","47659900","27080800",
"1400000US13063040422","Census Tract 404.22; Clayton County; Georgia","null","null","null","null","null","null",
"1400000US13063040423","Census Tract 404.23; Clayton County; Georgia","178900700","54620851","138515800","51950069","40384900","29149982",
"1400000US13063040424","Census Tract 404.24; Clayton County; Georgia","null","null","null","null","null","null",
"1400000US13063040425","Census Tract 404.25; Clayton County; Georgia","126731300","39764849","69765500","27872752","56965800","26330379",
"1400000US13063040426","Census Tract 404.26; Clayton County; Georgia","64044000","18348455","37378500","17707577","26665400","11296947",
"1400000US13063040427","Census Tract 404.27; Clayton County; Georgia","347767900","84400614","282298000","95751071","65470000","37077220",
"1400000US13063040509","Census Tract 405.09; Clayton County; Georgia","275987000","66112130","201349100","70558249","74637900","25755694",
"1400000US13063040510","Census Tract 405.10; Clayton County; Georgia","114812700","35011634","53446100","22745150","61366600","27648463",
"1400000US13063040512","Census Tract 405.12; Clayton County; Georgia","184166600","43986127","142577000","39025794","41589500","19798683",
"1400000US13063040513","Census Tract 405.13; Clayton County; Georgia","348224200","59784316","264575700","62547742","83648400","27071433",
"1400000US13063040518","Census Tract 405.18; Clayton County; Georgia","614913100","696559882","81149400","35271009","533763700","697879928",
"1400000US13063040519","Census Tract 405.19; Clayton County; Georgia","-","**","-","**","-","**",
"1400000US13063040521","Census Tract 405.21; Clayton County; Georgia","94227500","29233380","65244300","29946393","28983300","13271707",
"1400000US13063040522","Census Tract 405.22; Clayton County; Georgia","109967800","32407903","90803700","31073463","19164100","13417943",
"1400000US13063040523","Census Tract 405.23; Clayton County; Georgia","77016800","25449731","63459300","22897365","13557500","7575258",
"1400000US13063040525","Census Tract 405.25; Clayton County; Georgia","103998100","21592766","91519600","23105871","12478500","7132319",
"1400000US13063040527","Census Tract 405.27; Clayton County; Georgia","151982300","40949460","133224200","35976827","18758100","17443757",
"1400000US13063040528","Census Tract 405.28; Clayton County; Georgia","100373000","26406323","82024600","24171415","18348400","13954119",
"1400000US13063040529","Census Tract 405.29; Clayton County; Georgia","117781900","34505958","98513100","34127654","19268800","12480989",
"1400000US13063040530","Census Tract 405.30; Clayton County; Georgia","162367700","54744697","125879900","49967489","36487800","22023102",
"1400000US13063040531","Census Tract 405.31; Clayton County; Georgia","null","null","null","null","null","null",
"1400000US13063040532","Census Tract 405.32; Clayton County; Georgia","31057100","19418098","24257600","17321135","6799500","6627320",
"1400000US13063040533","Census Tract 405.33; Clayton County; Georgia","150776400","41893042","93517100","36361611","57259200","28301013",
"1400000US13063040534","Census Tract 405.34; Clayton County; Georgia","120232100","26705957","82310000","24407538","37922100","17908009",
"1400000US13063040535","Census Tract 405.35; Clayton County; Georgia","150913600","54905365","128922100","56465580","21991500","15760503",
"1400000US13063040536","Census Tract 405.36; Clayton County; Georgia","121884700","36620217","81634900","30933719","40249800","23003785",
"1400000US13063040537","Census Tract 405.37; Clayton County; Georgia","219205700","62125914","80442200","35391585","138763500","65121170",
"1400000US13063040538","Census Tract 405.38; Clayton County; Georgia","56295500","25091561","33205700","15680618","23089800","22492316",
"1400000US13063040606","Census Tract 406.06; Clayton County; Georgia","258078200","61491310","213831200","57857388","44246900","23160796",
"1400000US13063040609","Census Tract 406.09; Clayton County; Georgia","335382200","77407642","246899600","88965929","88482600","44135460",
"1400000US13063040614","Census Tract 406.14; Clayton County; Georgia","676162000","142745341","308977200","75745130","367184900","120449695",
"1400000US13063040615","Census Tract 406.15; Clayton County; Georgia","118050200","52368298","101668300","52476250","16381900","9190647",
"1400000US13063040617","Census Tract 406.17; Clayton County; Georgia","null","null","null","null","null","null",
"1400000US13063040623","Census Tract 406.23; Clayton County; Georgia","291809300","80234542","192516900","68639951","99292400","62373123",
"1400000US13063040624","Census Tract 406.24; Clayton County; Georgia","143767800","40706337","106840200","38747011","36927600","19113521",
"1400000US13063040625","Census Tract 406.25; Clayton County; Georgia","177457600","53233151","137359500","53768765","40098200","22839226",
"1400000US13063040626","Census Tract 406.26; Clayton County; Georgia","276152200","58044088","243340000","58272417","32812200","18485601",
"1400000US13063040627","Census Tract 406.27; Clayton County; Georgia","332880500","71551373","261884900","71736086","70995600","31207138",
"1400000US13063040628","Census Tract 406.28; Clayton County; Georgia","279194500","53106575","236793000","53976868","42401500","15145195",
"1400000US13063040629","Census Tract 406.29; Clayton County; Georgia","84554500","65798346","25903700","11098580","58650800","64542557",
"1400000US13063040630","Census Tract 406.30; Clayton County; Georgia","null","null","null","null","null","null",
"1400000US13063040631","Census Tract 406.31; Clayton County; Georgia","497002000","61439316","397610900","63878628","99391000","45862798",
"1400000US13063040632","Census Tract 406.32; Clayton County; Georgia","null","null","null","null","null","null",
"1400000US13063040633","Census Tract 406.33; Clayton County; Georgia","116194200","25958154","56109900","23001787","60084300","24455992",
"1400000US13063040634","Census Tract 406.34; Clayton County; Georgia","29271500","15601812","19799400","13124478","9472100","7467716",
"1400000US13063040635","Census Tract 406.35; Clayton County; Georgia","124891200","39233997","55129400","20688801","69761800","29466761",
"1400000US13063040636","Census Tract 406.36; Clayton County; Georgia","523934000","178980262","301027600","94419480","222906400","161043913",
"1400000US13063040637","Census Tract 406.37; Clayton County; Georgia","179617200","153474995","168564000","159718065","11053200","15696635",
"1400000US13063040638","Census Tract 406.38; Clayton County; Georgia","307403400","87902529","246362700","86921738","61040700","42095371",
"1400000US13063040639","Census Tract 406.39; Clayton County; Georgia","336888000","56765267","305182000","60776091","31706100","19363542",
"1400000US13063980000","Census Tract 9800; Clayton County; Georgia","-","**","-","**","-","**",
"1400000US13067030104","Census Tract 301.04; Cobb County; Georgia","263640000","50948254","219054300","52898692","44585700","21438722",
"1400000US13067030107","Census Tract 301.07; Cobb County; Georgia","456276600","51745305","367323100","57327916","88953500","31756367",
"1400000US13067030108","Census Tract 301.08; Cobb County; Georgia","789405300","152869429","602115600","154637918","187289600","66179552",
"1400000US13067030109","Census Tract 301.09; Cobb County; Georgia","435814000","165162902","286281500","138269341","149532500","104635549",
"1400000US13067030110","Census Tract 301.10; Cobb County; Georgia","365229500","75044218","227675500","75936950","137554000","48472671",
"1400000US13067030111","Census Tract 301.11; Cobb County; Georgia","449169400","84296800","368990400","86209590","80179000","28023160",
"1400000US13067030112","Census Tract 301.12; Cobb County; Georgia","90559200","30749453","49601100","23333909","40958100","23330002",
"1400000US13067030113","Census Tract 301.13; Cobb County; Georgia","290775000","66291574","258452500","65228171","32322600","18853763",
"1400000US13067030220","Census Tract 302.20; Cobb County; Georgia","203164300","45159203","146144700","32535836","57019600","30769219",
"1400000US13067030233","Census Tract 302.33; Cobb County; Georgia","606989800","70446522","482074500","78054975","124915200","49312557",
"1400000US13067030235","Census Tract 302.35; Cobb County; Georgia","742859800","87812361","480110500","89473181","262749300","74097753",
"1400000US13067030236","Census Tract 302.36; Cobb County; Georgia","762345800","68454444","635573100","77532591","126772700","41817524",
"1400000US13067030240","Census Tract 302.40; Cobb County; Georgia","428930600","75195002","293630300","79398858","135300300","46593838",
"1400000US13067030241","Census Tract 302.41; Cobb County; Georgia","410180200","44313301","242226900","56304368","167953300","46409698",
"1400000US13067030242","Census Tract 302.42; Cobb County; Georgia","341366400","60329796","214506000","61016934","126860300","40480812",
"1400000US13067030243","Census Tract 302.43; Cobb County; Georgia","491625200","99939829","330248300","84100410","161376900","82364993",
"1400000US13067030244","Census Tract 302.44; Cobb County; Georgia","740688500","131902398","488524700","83522562","252163700","137252391",
"1400000US13067030245","Census Tract 302.45; Cobb County; Georgia","470263200","68975646","359933900","63787033","110329300","43496101",
"1400000US13067030246","Census Tract 302.46; Cobb County; Georgia","105357800","34728140","80696600","35453649","24661200","12270393",
"1400000US13067030247","Census Tract 302.47; Cobb County; Georgia","85285900","29685083","75117200","29725883","10168700","12091921",
"1400000US13067030248","Census Tract 302.48; Cobb County; Georgia","272330300","98182695","196426100","101180864","75904300","32054702",
"1400000US13067030249","Census Tract 302.49; Cobb County; Georgia","528969500","152419159","454764500","161967933","74205000","47523260",
