"GEO_ID","NAME","B25091_001E","B25091_001M","B25091_002E","B25091_002M","B25091_003E","B25091_003M","B25091_004E","B25091_004M","B25091_005E","B25091_005M","B25091_006E","B25091_006M","B25091_007E","B25091_007M","B25091_008E","B25091_008M","B25091_009E","B25091_009M","B25091_010E","B25091_010M","B25091_011E","B25091_011M","B25091_012E","B25091_012M","B25091_013E","B25091_013M","B25091_014E","B25091_014M","B25091_015E","B25091_015M","B25091_016E","B25091_016M","B25091_017E","B25091_017M","B25091_018E","B25091_018M","B25091_019E","B25091_019M","B25091_020E","B25091_020M","B25091_021E","B25091_021M","B25091_022E","B25091_022M","B25091_023E","B25091_023M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Housing units with a mortgage:","Margin of Error!!Total:!!Housing units with a mortgage:","Estimate!!Total:!!Housing units with a mortgage:!!Less than 10.0 percent","Margin of Error!!Total:!!Housing units with a mortgage:!!Less than 10.0 percent","Estimate!!Total:!!Housing units with a mortgage:!!10.0 to 14.9 percent","Margin of Error!!Total:!!Housing units with a mortgage:!!10.0 to 14.9 percent","Estimate!!Total:!!Housing units with a mortgage:!!15.0 to 19.9 percent","Margin of Error!!Total:!!Housing units with a mortgage:!!15.0 to 19.9 percent","Estimate!!Total:!!Housing units with a mortgage:!!20.0 to 24.9 percent","Margin of Error!!Total:!!Housing units with a mortgage:!!20.0 to 24.9 percent","Estimate!!Total:!!Housing units with a mortgage:!!25.0 to 29.9 percent","Margin of Error!!Total:!!Housing units with a mortgage:!!25.0 to 29.9 percent","Estimate!!Total:!!Housing units with a mortgage:!!30.0 to 34.9 percent","Margin of Error!!Total:!!Housing units with a mortgage:!!30.0 to 34.9 percent","Estimate!!Total:!!Housing units with a mortgage:!!35.0 to 39.9 percent","Margin of Error!!Total:!!Housing units with a mortgage:!!35.0 to 39.9 percent","Estimate!!Total:!!Housing units with a mortgage:!!40.0 to 49.9 percent","Margin of Error!!Total:!!Housing units with a mortgage:!!40.0 to 49.9 percent","Estimate!!Total:!!Housing units with a mortgage:!!50.0 percent or more","Margin of Error!!Total:!!Housing units with a mortgage:!!50.0 percent or more","Estimate!!Total:!!Housing units with a mortgage:!!Not computed","Margin of Error!!Total:!!Housing units with a mortgage:!!Not computed","Estimate!!Total:!!Housing units without a mortgage:","Margin of Error!!Total:!!Housing units without a mortgage:","Estimate!!Total:!!Housing units without a mortgage:!!Less than 10.0 percent","Margin of Error!!Total:!!Housing units without a mortgage:!!Less than 10.0 percent","Estimate!!Total:!!Housing units without a mortgage:!!10.0 to 14.9 percent","Margin of Error!!Total:!!Housing units without a mortgage:!!10.0 to 14.9 percent","Estimate!!Total:!!Housing units without a mortgage:!!15.0 to 19.9 percent","Margin of Error!!Total:!!Housing units without a mortgage:!!15.0 to 19.9 percent","Estimate!!Total:!!Housing units without a mortgage:!!20.0 to 24.9 percent","Margin of Error!!Total:!!Housing units without a mortgage:!!20.0 to 24.9 percent","Estimate!!Total:!!Housing units without a mortgage:!!25.0 to 29.9 percent","Margin of Error!!Total:!!Housing units without a mortgage:!!25.0 to 29.9 percent","Estimate!!Total:!!Housing units without a mortgage:!!30.0 to 34.9 percent","Margin of Error!!Total:!!Housing units without a mortgage:!!30.0 to 34.9 percent","Estimate!!Total:!!Housing units without a mortgage:!!35.0 to 39.9 percent","Margin of Error!!Total:!!Housing units without a mortgage:!!35.0 to 39.9 percent","Estimate!!Total:!!Housing units without a mortgage:!!40.0 to 49.9 percent","Margin of Error!!Total:!!Housing units without a mortgage:!!40.0 to 49.9 percent","Estimate!!Total:!!Housing units without a mortgage:!!50.0 percent or more","Margin of Error!!Total:!!Housing units without a mortgage:!!50.0 percent or more","Estimate!!Total:!!Housing units without a mortgage:!!Not computed","Margin of Error!!Total:!!Housing units without a mortgage:!!Not computed",
"1400000US13057090808","Census Tract 908.08; Cherokee County; Georgia","2144","391","1478","430","79","61","295","132","322","176","451","360","103","73","129","90","10","16","36","46","53","52","0","20","666","221","460","197","31","47","0","20","38","41","61","93","0","20","16","27","0","20","15","25","45","70",
"1400000US13057090809","Census Tract 908.09; Cherokee County; Georgia","1376","146","880","183","169","112","162","100","93","80","186","135","62","62","35","36","70","55","15","22","88","52","0","14","496","142","321","140","84","70","60","48","0","14","12","19","19","32","0","14","0","14","0","14","0","14",
"1400000US13057090810","Census Tract 908.10; Cherokee County; Georgia","1453","254","940","231","59","45","300","159","160","118","299","193","40","39","22","27","9","17","32","36","19","23","0","14","513","180","255","106","31","38","88","56","44","65","15","18","0","14","0","14","0","14","80","82","0","14",
"1400000US13057090905","Census Tract 909.05; Cherokee County; Georgia","1362","231","936","189","170","125","263","107","191","96","89","52","22","26","37","39","6","10","47","50","111","81","0","14","426","179","261","133","20","20","31","30","19","33","7","12","0","14","0","14","7","12","81","114","0","14",
"1400000US13057090906","Census Tract 909.06; Cherokee County; Georgia","2283","337","1614","249","108","97","270","125","169","134","324","195","311","166","212","167","29","38","24","47","148","123","19","31","669","320","479","311","185","154","0","20","5","9","0","20","0","20","0","20","0","20","0","20","0","20",
"1400000US13057090907","Census Tract 909.07; Cherokee County; Georgia","1557","168","1067","161","110","98","250","146","304","128","93","86","124","84","95","86","11","17","33","32","47","54","0","14","490","163","211","114","116","95","80","78","0","14","0","14","35","44","0","14","0","14","9","15","39","57",
"1400000US13057090908","Census Tract 909.08; Cherokee County; Georgia","1961","388","1660","379","173","123","449","213","328","167","168","130","351","326","134","191","20","32","0","20","37","46","0","20","301","129","89","81","111","77","19","30","0","20","14","23","0","20","12","21","16","26","40","55","0","20",
"1400000US13057090909","Census Tract 909.09; Cherokee County; Georgia","1486","243","1212","242","101","65","195","90","232","92","178","117","148","105","54","59","161","157","0","20","143","103","0","20","274","111","241","109","22","26","0","20","11","18","0","20","0","20","0","20","0","20","0","20","0","20",
"1400000US13057090910","Census Tract 909.10; Cherokee County; Georgia","1472","249","1215","238","207","128","305","128","342","157","169","123","37","42","46","40","40","36","14","16","55","42","0","14","257","108","146","79","26","29","28","34","46","62","0","14","0","14","0","14","0","14","0","14","11","17",
"1400000US13057090911","Census Tract 909.11; Cherokee County; Georgia","1564","201","1017","171","187","84","189","99","145","66","168","102","100","62","21","26","123","152","32","34","52","45","0","14","547","153","431","143","48","41","46","49","0","14","0","14","10","17","0","14","0","14","12","19","0","14",
"1400000US13057090912","Census Tract 909.12; Cherokee County; Georgia","1479","293","781","128","168","96","143","76","183","114","48","44","78","52","63","61","13","20","35","34","50","42","0","14","698","294","411","220","126","134","9","16","22","26","0","14","0","14","0","14","24","28","94","144","12","18",
"1400000US13057091001","Census Tract 910.01; Cherokee County; Georgia","1106","206","795","215","93","76","187","90","141","95","149","89","68","70","0","20","124","81","10","17","23","29","0","20","311","119","233","121","12","20","21","36","0","20","9","16","10","16","0","20","0","20","26","39","0","20",
"1400000US13057091006","Census Tract 910.06; Cherokee County; Georgia","1421","175","957","198","128","55","405","176","161","69","60","43","17","18","46","52","19","29","22","27","99","81","0","14","464","101","311","97","16","17","51","57","25","26","0","14","0","14","12","19","0","14","41","47","8","14",
"1400000US13057091007","Census Tract 910.07; Cherokee County; Georgia","2492","448","1811","299","309","159","376","164","438","255","293","157","94","86","54","52","46","54","11","17","190","125","0","20","681","377","391","308","69","43","194","217","0","20","15","23","12","20","0","20","0","20","0","20","0","20",
"1400000US13057091009","Census Tract 910.09; Cherokee County; Georgia","1636","183","1439","186","161","90","454","194","247","142","176","108","162","115","124","84","0","20","40","42","75","68","0","20","197","82","184","81","0","20","13","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
